Log{id='67cf180f-d40c-48b7-b1f7-ebb2b53ddb32', action='LOGIN', user='hcyy', details='User logged in: hcyy', timestamp='2026-04-21T00:42:56.257877200', ip='unknown'}
Log{id='6bf0a4ad-fa5d-44dc-8445-ce6dacb2b9d1', action='LOGIN', user='hcyy', details='User logged in: hcyy', timestamp='2026-04-21T00:58:08.201085500', ip='unknown'}
Log{id='07d162c4-d847-4e9e-9b7a-2ba10c66aae7', action='LOGIN', user='hcyy', details='User logged in: hcyy', timestamp='2026-04-21T01:20:32.369568800', ip='unknown'}
Log{id='8439cb80-75be-4ba1-ab35-575a923b1211', action='LOGIN', user='hcyy', details='User logged in: hcyy', timestamp='2026-04-21T01:27:03.960628900', ip='unknown'}
Log{id='c76de89d-a497-4449-9b47-9f045c3ef281', action='LOGIN', user='hcyy', details='User logged in: hcyy', timestamp='2026-04-21T01:33:12.547165800', ip='unknown'}
Log{id='fc342730-2615-442c-9761-a338933ddd30', action='UPDATE_TA_PROFILE', user='hcyy', details='TA profile updated: hcyy', timestamp='2026-04-21T01:33:50.540214700', ip='unknown'}
Log{id='dcae881e-f716-4a5e-89b7-adc0b9a41ad0', action='UPDATE_TA_PROFILE', user='hcyy', details='TA profile updated: hcyy', timestamp='2026-04-21T01:35:16.686196600', ip='unknown'}
Log{id='062765d7-3dbd-49a7-868b-357769f5ce43', action='LOGIN', user='hcyy', details='User logged in: hcyy', timestamp='2026-04-21T01:56:12.380922800', ip='unknown'}
Log{id='58470ea8-a9f5-40c8-bcce-88d39430a25c', action='LOGIN', user='hcyy', details='User logged in: hcyy', timestamp='2026-04-21T02:05:55.392539900', ip='unknown'}
Log{id='943aa181-ed48-43bf-8244-832e145ad98e', action='LOGIN', user='hcyy', details='User logged in: hcyy', timestamp='2026-04-22T11:46:36.783148400', ip='unknown'}
Log{id='020a708c-a348-445b-8f1b-172204833f1c', action='LOGIN', user='hcyy', details='User logged in: hcyy', timestamp='2026-04-22T11:58:10.082576600', ip='unknown'}
Log{id='0d4ea44e-3e3b-44fc-8d83-4943883c2cb5', action='LOGIN', user='hcyy', details='User logged in: hcyy', timestamp='2026-04-22T15:33:19.168565700', ip='unknown'}
Log{id='7b33c15a-971f-4f18-8097-37c1b9f515df', action='LOGIN', user='hcyy', details='User logged in: hcyy', timestamp='2026-04-22T15:41:31.898867', ip='unknown'}
Log{id='05611442-3d5c-48cf-86af-06192364bfb2', action='LOGIN', user='hcyy', details='User logged in: hcyy', timestamp='2026-04-22T15:45:15.078432500', ip='unknown'}
Log{id='46a1dffc-3dc9-428c-b258-e714c6c7e99b', action='LOGIN', user='hcyy', details='User logged in: hcyy', timestamp='2026-04-22T16:07:59.370392700', ip='unknown'}
Log{id='a903abf2-83ef-46fc-b7e2-3c450c570924', action='LOGIN', user='hcyy', details='User logged in: hcyy', timestamp='2026-04-22T16:17:38.296014100', ip='unknown'}
Log{id='a023882d-4a2b-4b27-a3f1-f7afac06598c', action='LOGIN', user='hcyy', details='User logged in: hcyy', timestamp='2026-04-22T16:22:53.529340900', ip='unknown'}
Log{id='537fb4a0-59ae-4949-a29b-ab2a1710faea', action='LOGIN', user='hcyy', details='User logged in: hcyy', timestamp='2026-04-22T16:24:22.202612800', ip='unknown'}
Log{id='59487b7e-f46f-4fe6-888a-d2ad854b6636', action='LOGIN', user='hcyy', details='User logged in: hcyy', timestamp='2026-04-27T13:27:28.932697300', ip='unknown'}
Log{id='93964d24-69fb-4fec-8dbd-d12eb9c73ef3', action='LOGIN', user='hcyy', details='User logged in: hcyy', timestamp='2026-05-06T19:35:40.665728100', ip='unknown'}
Log{id='a943d575-9203-45a0-92dc-649cbf4e5a16', action='LOGIN', user='hcyy', details='User logged in: hcyy', timestamp='2026-05-06T20:36:56.708962800', ip='unknown'}
Log{id='99be9fd1-ce4b-48fa-9749-c11b198b3b60', action='LOGIN', user='hcyy', details='User logged in: hcyy', timestamp='2026-05-06T23:25:50.558024200', ip='unknown'}
Log{id='7a68fe53-bc04-4a71-9b0a-43e225c9028b', action='LOGIN', user='hcyy', details='User logged in: hcyy', timestamp='2026-05-06T23:34:56.581443600', ip='unknown'}
Log{id='1cea6f79-c751-40c9-bce6-7fc4b7a4fb9e', action='LOGIN', user='hcyy', details='User logged in: hcyy', timestamp='2026-05-06T23:44:12.555875900', ip='unknown'}
Log{id='54c47383-3cc1-4f54-ba3c-23d7978d2f18', action='LOGIN', user='hcyy', details='User logged in: hcyy', timestamp='2026-05-06T23:50:16.316345600', ip='unknown'}
Log{id='af84e171-a564-4264-8f20-72e77ea06a0b', action='LOGIN', user='hcyy', details='User logged in: hcyy', timestamp='2026-05-07T00:07:08.058145', ip='unknown'}
Log{id='464337ec-0db0-4603-85d0-ba7ec62ffedb', action='LOGIN', user='hcyy', details='User logged in: hcyy', timestamp='2026-05-07T01:07:42.877384900', ip='unknown'}
Log{id='76bb2adc-5f2c-4199-9886-23874febb520', action='LOGIN', user='hcyy', details='User logged in: hcyy', timestamp='2026-05-07T01:22:50.645690500', ip='unknown'}
Log{id='d14d94f1-8cad-427f-b945-356367bd6882', action='LOGIN', user='hcyy', details='User logged in: hcyy', timestamp='2026-05-07T01:42:46.786854700', ip='unknown'}
